loss,accuracy,val_loss,val_accuracy
1.6508327722549438,0.18400000035762787,1.6288686990737915,0.18000000715255737
1.5595399141311646,0.2759999930858612,1.4096837043762207,0.5799999833106995
1.2675546407699585,0.5960000157356262,1.1685951948165894,0.5600000023841858
1.1773264408111572,0.5559999942779541,0.9634440541267395,0.6399999856948853
0.8907345533370972,0.6679999828338623,0.7409837245941162,0.8199999928474426
0.7110635638237,0.7559999823570251,0.7024983167648315,0.7400000095367432
0.5906455516815186,0.7960000038146973,0.7250856757164001,0.7400000095367432
0.5003721117973328,0.8519999980926514,0.876626193523407,0.6399999856948853
0.41200029850006104,0.871999979019165,0.7193159461021423,0.7599999904632568
0.362308144569397,0.8840000033378601,0.7403106689453125,0.7799999713897705
0.27332237362861633,0.9079999923706055,0.5413554310798645,0.8199999928474426
0.22434450685977936,0.9279999732971191,0.5654163956642151,0.800000011920929
0.15987905859947205,0.9559999704360962,0.490591436624527,0.8399999737739563
0.12086077779531479,0.984000027179718,0.5498807430267334,0.8199999928474426
0.09996922314167023,0.984000027179718,0.4896969497203827,0.8399999737739563
0.08391328155994415,0.9800000190734863,0.609829843044281,0.8399999737739563
0.06549046188592911,0.9879999756813049,0.5191574692726135,0.8600000143051147
0.04236994683742523,0.9959999918937683,0.5055303573608398,0.800000011920929
0.032008081674575806,0.9959999918937683,0.49993956089019775,0.8600000143051147
0.02235797420144081,1.0,0.5311144590377808,0.8199999928474426
