loss,accuracy,val_loss,val_accuracy
1.6508327722549438,0.18400000035762787,1.6288686990737915,0.18000000715255737
1.5595390796661377,0.2759999930858612,1.4096826314926147,0.5799999833106995
1.267600417137146,0.5960000157356262,1.1679245233535767,0.5600000023841858
1.183734655380249,0.5559999942779541,0.9583548903465271,0.6399999856948853
0.8954466581344604,0.6639999747276306,0.7441645860671997,0.800000011920929
0.705579936504364,0.7639999985694885,0.7112503051757812,0.7400000095367432
0.5993443131446838,0.7839999794960022,0.7078282237052917,0.7599999904632568
0.5183770656585693,0.8399999737739563,0.8767831325531006,0.6600000262260437
0.40444415807724,0.8759999871253967,0.7012443542480469,0.7599999904632568
0.3520140051841736,0.8920000195503235,0.8410260081291199,0.8199999928474426
0.29849863052368164,0.8920000195503235,0.5439251065254211,0.800000011920929
0.2334997057914734,0.9160000085830688,0.5375761389732361,0.7799999713897705
0.2010115534067154,0.9319999814033508,0.5274701118469238,0.8399999737739563
0.16008518636226654,0.9559999704360962,0.5675642490386963,0.800000011920929
0.12906116247177124,0.984000027179718,0.5300125479698181,0.8199999928474426
0.10347869992256165,0.984000027179718,0.6103700399398804,0.8600000143051147
0.06675059348344803,0.984000027179718,0.5233367681503296,0.8199999928474426
0.04353831708431244,0.9919999837875366,0.5477285981178284,0.8600000143051147
0.028653884306550026,0.9959999918937683,0.5171445608139038,0.8399999737739563
0.02302883379161358,1.0,0.5314624905586243,0.8600000143051147
0.017405448481440544,1.0,0.5507931709289551,0.8600000143051147
0.015489237383008003,1.0,0.5256510376930237,0.8600000143051147
0.012777028605341911,1.0,0.5441193580627441,0.8799999952316284
0.011365900747478008,1.0,0.5552698969841003,0.8600000143051147
0.008790415711700916,1.0,0.5403174757957458,0.8600000143051147
0.008018081076443195,1.0,0.5333876013755798,0.8799999952316284
0.0072534638457000256,1.0,0.5552666187286377,0.8799999952316284
0.006282987538725138,1.0,0.546523928642273,0.8600000143051147
0.005768683273345232,1.0,0.5406766533851624,0.8799999952316284
0.005631139501929283,1.0,0.5583760142326355,0.8600000143051147
0.005036660935729742,1.0,0.5509776473045349,0.8799999952316284
0.0044439141638576984,1.0,0.5466994047164917,0.8799999952316284
0.003864542581140995,1.0,0.549574077129364,0.8799999952316284
0.0036206969525665045,1.0,0.551627516746521,0.8799999952316284
0.0034362629521638155,1.0,0.564985990524292,0.8799999952316284
0.00309256580658257,1.0,0.5492324233055115,0.8799999952316284
0.0029468240682035685,1.0,0.550417959690094,0.8799999952316284
0.0027690648566931486,1.0,0.5619091987609863,0.8799999952316284
0.0026943751145154238,1.0,0.55191969871521,0.8799999952316284
